date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:19:15	12198/12198	---M--	200	added ('OK')	application/javascript	etag:%2260afd59d-2fa6%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://absoftindia.com/tallyprime/)
14:19:15	64914/64914	---M--	200	added ('OK')	application/javascript	etag:%2260afd59d-fd92%22	https://absoftindia.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.2.4	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/js/frontend-modules.mine1e3.js	(from https://absoftindia.com/tallyprime/)
14:19:16	6438/6438	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2026%20Mar%202021%2017:49:17%20GMT	https://c0.wp.com/c/5.5.14/wp-includes/js/jquery/ui/position.min.js	C:/Users/iZoe/Desktop/rt/ui/c0.wp.com/c/5.5.14/wp-includes/js/jquery/ui/position.min.js	(from https://absoftindia.com/tallyprime/)
14:19:16	2578/2578	---M--	200	added ('OK')	application/javascript	etag:%2260afd59d-a12%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.2.4	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.mine1e3.js	(from https://absoftindia.com/tallyprime/)
14:19:16	139153/139153	---M--	200	added ('OK')	application/javascript	etag:%2260afd59d-21f91%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://absoftindia.com/tallyprime/)
14:19:17	10863/10863	---M--	200	added ('OK')	application/javascript	etag:%2260afd59d-2a6f%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.8.1	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.mina288.js	(from https://absoftindia.com/tallyprime/)
14:19:18	16045/16045	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2026%20Mar%202021%2017:49:17%20GMT	https://c0.wp.com/c/5.5.14/wp-includes/js/underscore.min.js	C:/Users/iZoe/Desktop/rt/ui/c0.wp.com/c/5.5.14/wp-includes/js/underscore.min.js	(from https://absoftindia.com/tallyprime/)
14:19:18	58080/58080	---M--	200	added ('OK')	application/javascript	etag:%2260afd59d-e2e0%22	https://absoftindia.com/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.2.4	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/js/preloaded-modules.mine1e3.js	(from https://absoftindia.com/tallyprime/)
14:19:18	1077/1077	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2005%20Feb%202021%2003:06:34%20GMT	https://c0.wp.com/c/5.5.14/wp-includes/js/wp-util.min.js	C:/Users/iZoe/Desktop/rt/ui/c0.wp.com/c/5.5.14/wp-includes/js/wp-util.min.js	(from https://absoftindia.com/tallyprime/)
14:19:18	67690/67690	---M--	200	added ('OK')	application/javascript	etag:%2260afd59d-1086a%22	https://absoftindia.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.2.4	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/js/frontend.mine1e3.js	(from https://absoftindia.com/tallyprime/)
14:19:18	705/705	---M--	200	added ('OK')	application/javascript	etag:%222c1-5b502eb7db740%22	https://absoftindia.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.6.3.1	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.minbb89.js	(from https://absoftindia.com/tallyprime/)
14:19:18	2655/2655	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Jan%202021%2023:55:30%20GMT	https://c0.wp.com/p/woocommerce/5.3.3/assets/js/zoom/jquery.zoom.min.js	C:/Users/iZoe/Desktop/rt/ui/c0.wp.com/p/woocommerce/5.3.3/assets/js/zoom/jquery.zoom.min.js	(from https://absoftindia.com/tallyprime/)
14:19:18	22735/22735	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Jan%202021%2023:55:30%20GMT	https://c0.wp.com/p/woocommerce/5.3.3/assets/js/flexslider/jquery.flexslider.min.js	C:/Users/iZoe/Desktop/rt/ui/c0.wp.com/p/woocommerce/5.3.3/assets/js/flexslider/jquery.flexslider.min.js	(from https://absoftindia.com/tallyprime/)
14:19:19	31191/31191	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Jan%202021%2023:55:30%20GMT	https://c0.wp.com/p/woocommerce/5.3.3/assets/js/photoswipe/photoswipe.min.js	C:/Users/iZoe/Desktop/rt/ui/c0.wp.com/p/woocommerce/5.3.3/assets/js/photoswipe/photoswipe.min.js	(from https://absoftindia.com/tallyprime/)
14:19:19	9671/9671	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Jan%202021%2023:55:30%20GMT	https://c0.wp.com/p/woocommerce/5.3.3/assets/js/photoswipe/photoswipe-ui-default.min.js	C:/Users/iZoe/Desktop/rt/ui/c0.wp.com/p/woocommerce/5.3.3/assets/js/photoswipe/photoswipe-ui-default.min.js	(from https://absoftindia.com/tallyprime/)
14:19:19	13581/13581	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2016%20Feb%202021%2023:11:32%20GMT	https://c0.wp.com/p/woocommerce/5.3.3/assets/js/frontend/add-to-cart-variation.min.js	C:/Users/iZoe/Desktop/rt/ui/c0.wp.com/p/woocommerce/5.3.3/assets/js/frontend/add-to-cart-variation.min.js	(from https://absoftindia.com/tallyprime/)
14:19:20	6360/6360	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2016%20Feb%202021%2023:11:32%20GMT	https://c0.wp.com/p/woocommerce/5.3.3/assets/js/frontend/single-product.min.js	C:/Users/iZoe/Desktop/rt/ui/c0.wp.com/p/woocommerce/5.3.3/assets/js/frontend/single-product.min.js	(from https://absoftindia.com/tallyprime/)
14:19:20	12141/12141	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2026%20Jan%202021%2016:25:48%20GMT	https://c0.wp.com/p/jetpack/9.4.2/_inc/build/sharedaddy/sharing.min.js	C:/Users/iZoe/Desktop/rt/ui/c0.wp.com/p/jetpack/9.4.2/_inc/build/sharedaddy/sharing.min.js	(from https://absoftindia.com/tallyprime/)
14:19:22	7370/7370	---MCZ	200	added ('OK')	application/javascript	etag:W/14421-1717166114261.106	https://stats.wp.com/e-202433.js	C:/Users/iZoe/Desktop/rt/ui/stats.wp.com/e-202433.js	(from https://absoftindia.com/tallyprime/)
14:19:24	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2260afd59d-2876e%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
14:19:25	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2260afd59d-2876e%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
14:19:25	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2260afd59d-12d68%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
14:19:25	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2260afd59d-17ee8%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
14:19:28	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22648c3676-d3fa%22	https://absoftindia.com/wp-content/plugins/woolentor-addons/assets/fonts/Simple-Line-Icons.eot?v=2.4.0	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/woolentor-addons/assets/fonts/Simple-Line-Iconsb26c.eot	(from https://absoftindia.com/wp-content/plugins/woolentor-addons/assets/css/simple-line-icons.css?ver=2.6.3)
14:19:28	30064/30064	---M--	200	added ('OK')	font/woff2	etag:%22648c3676-7570%22	https://absoftindia.com/wp-content/plugins/woolentor-addons/assets/fonts/Simple-Line-Icons.woff2?v=2.4.0	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/woolentor-addons/assets/fonts/Simple-Line-Iconsb26c.woff2	(from https://absoftindia.com/wp-content/plugins/woolentor-addons/assets/css/simple-line-icons.css?ver=2.6.3)
14:19:28	165548/165548	---M--	200	added ('OK')	application/font-sfnt	etag:%2260afd59d-286ac%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
14:19:29	54056/54056	---M--	200	added ('OK')	application/font-sfnt	etag:%22648c3676-d328%22	https://absoftindia.com/wp-content/plugins/woolentor-addons/assets/fonts/Simple-Line-Icons.ttf?v=2.4.0	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/woolentor-addons/assets/fonts/Simple-Line-Iconsb26c.ttf	(from https://absoftindia.com/wp-content/plugins/woolentor-addons/assets/css/simple-line-icons.css?ver=2.6.3)
14:19:29	158/158	---M--	200	added ('OK')	image/png	etag:%229e-5fe3c7a1184a7%22	https://absoftindia.com/wp-content/plugins/woolentor-addons/assets/images/selector-icon.png	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/woolentor-addons/assets/images/selector-icon.png	(from https://absoftindia.com/wp-content/plugins/woolentor-addons/assets/css/woolentor-widgets.css?ver=2.6.3)
14:19:29	81332/81332	---M--	200	added ('OK')	application/font-woff	etag:%22648c3676-13db4%22	https://absoftindia.com/wp-content/plugins/woolentor-addons/assets/fonts/Simple-Line-Icons.woff?v=2.4.0	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/woolentor-addons/assets/fonts/Simple-Line-Iconsb26c.woff	(from https://absoftindia.com/wp-content/plugins/woolentor-addons/assets/css/simple-line-icons.css?ver=2.6.3)
14:19:30	181/181	---M--	200	added ('OK')	image/png	etag:%22b5-5fe3c7a1180bf%22	https://absoftindia.com/wp-content/plugins/woolentor-addons/assets/images/check.png	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/woolentor-addons/assets/images/check.png	(from https://absoftindia.com/wp-content/plugins/woolentor-addons/assets/css/woolentor-widgets.css?ver=2.6.3)
14:19:30	239045/239045	---M--	200	added ('OK')	image/svg+xml	etag:%22648c3676-3a5c5%22	https://absoftindia.com/wp-content/plugins/woolentor-addons/assets/fonts/Simple-Line-Icons.svg?v=2.4.0	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/woolentor-addons/assets/fonts/Simple-Line-Iconsb26c.svg	(from https://absoftindia.com/wp-content/plugins/woolentor-addons/assets/css/simple-line-icons.css?ver=2.6.3)
14:19:30	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%2260afd59d-6c7db%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
14:20:36	14280/14280	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22622a3688-37c8%22	https://absoftindia.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	(from https://absoftindia.com/wp-content/plugins/woo-custom-add-to-cart-button/assets/css/wc-custom-add-to-cart.min.css?ver=1.1.5)
14:20:36	14280/14280	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22622a3688-37c8%22	https://absoftindia.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot?	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerced41d.eot	(from https://absoftindia.com/wp-content/plugins/woo-custom-add-to-cart-button/assets/css/wc-custom-add-to-cart.min.css?ver=1.1.5)
14:20:37	14176/14176	---M--	200	added ('OK')	application/font-woff	etag:%22622a3688-3760%22	https://absoftindia.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from https://absoftindia.com/wp-content/plugins/woo-custom-add-to-cart-button/assets/css/wc-custom-add-to-cart.min.css?ver=1.1.5)
14:20:37	14100/14100	---M--	200	added ('OK')	application/font-sfnt	etag:%22622a3688-3714%22	https://absoftindia.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from https://absoftindia.com/wp-content/plugins/woo-custom-add-to-cart-button/assets/css/wc-custom-add-to-cart.min.css?ver=1.1.5)
14:20:38	46770/46770	---M--	200	added ('OK')	image/svg+xml	etag:%22622a3688-b6b2%22	https://absoftindia.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	(from https://absoftindia.com/wp-content/plugins/woo-custom-add-to-cart-button/assets/css/wc-custom-add-to-cart.min.css?ver=1.1.5)
14:20:47	191420/191420	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2260afd59d-2ebbc%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.11.0	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.eot	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
14:20:47	85840/85840	---M--	200	added ('OK')	font/woff2	etag:%2260afd59d-14f50%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.11.0	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.woff2	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
14:20:49	104712/104712	---M--	200	added ('OK')	application/font-woff	etag:%2260afd59d-19908%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.11.0	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.woff	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
14:20:50	191260/191260	---M--	200	added ('OK')	application/font-sfnt	etag:%2260afd59d-2eb1c%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.11.0	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.ttf	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
14:20:51	290685/290685	---M--	200	added ('OK')	image/svg+xml	etag:%2260afd59d-46f7d%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.11.0	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.svg	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
14:20:51	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2260afd59d-21676%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.4)
14:20:51	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2260afd59d-21676%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.4)
14:20:52	78460/78460	---M--	200	added ('OK')	font/woff2	etag:%2260afd59d-1327c%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.4)
14:20:53	92136/92136	---M--	200	added ('OK')	application/font-woff	etag:%2260afd59d-167e8%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.4)
14:20:53	136516/136516	---M--	200	added ('OK')	application/font-sfnt	etag:%2260afd59d-21544%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.4)
14:20:54	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2260afd59d-862e%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.4)
14:20:54	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2260afd59d-862e%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.4)
14:20:54	13548/13548	---M--	200	added ('OK')	font/woff2	etag:%2260afd59d-34ec%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.4)
14:20:54	16772/16772	---M--	200	added ('OK')	application/font-woff	etag:%2260afd59d-4184%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.4)
14:20:55	34052/34052	---M--	200	added ('OK')	application/font-sfnt	etag:%2260afd59d-8504%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.4)
14:20:56	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%2260afd59d-2354a%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.4)
14:20:56	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2260afd59d-3200e%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.4)
14:20:56	747545/747545	---M--	200	added ('OK')	image/svg+xml	etag:%2260afd59d-b6819%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.4)
14:20:57	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2260afd59d-3200e%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.4)
14:20:57	80300/80300	---M--	200	added ('OK')	font/woff2	etag:%2260afd59d-139ac%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.4)
14:20:59	104280/104280	---M--	200	added ('OK')	application/font-woff	etag:%2260afd59d-19758%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.4)
14:20:59	942/942	---M--	200	added ('OK')	image/svg+xml	etag:%223ae-60a8ffbb8fa86%22	https://absoftindia.com/wp-content/uploads/2023/11/do-more-section-bg-img.svg	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/uploads/2023/11/do-more-section-bg-img.svg	(from https://absoftindia.com/wp-content/uploads/elementor/css/post-3006.css?ver=1707891118)
14:20:59	204528/204528	---M--	200	added ('OK')	application/font-sfnt	etag:%2260afd59d-31ef0%22	https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://absoftindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.4)
14:20:59	11674/11674	---M--	200	added ('OK')	image/svg+xml	etag:%22655aff00-2d9a%22	https://absoftindia.com/wp-content/uploads/2023/11/do-more-with-tally-prime-bg-1.svg	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/uploads/2023/11/do-more-with-tally-prime-bg-1.svg	(from https://absoftindia.com/wp-content/uploads/elementor/css/post-3006.css?ver=1707891118)
14:21:00	12044/12044	---M--	200	added ('OK')	image/svg+xml	etag:%22655b011f-2f0c%22	https://absoftindia.com/wp-content/uploads/2023/11/do-more-with-tally-prime-bg-2.svg	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/uploads/2023/11/do-more-with-tally-prime-bg-2.svg	(from https://absoftindia.com/wp-content/uploads/elementor/css/post-3006.css?ver=1707891118)
14:21:00	13572/13572	---M--	200	added ('OK')	application/font-woff	etag:%2266b4a924-3504%22	https://absoftindia.com/wp-content/fonts/roboto/KFOlCnqEu92Fr1MmSU5fCRc-AMP6lbBP.woff	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/fonts/roboto/KFOlCnqEu92Fr1MmSU5fCRc-AMP6lbBP.woff	(from https://absoftindia.com/?action=kirki-styles&ver=3.1.3)
14:21:00	8620/8620	---M--	200	added ('OK')	application/font-woff	etag:%2266b4a924-21ac%22	https://absoftindia.com/wp-content/fonts/roboto/KFOlCnqEu92Fr1MmSU5fABc-AMP6lbBP.woff	C:/Users/iZoe/Desktop/rt/ui/absoftindia.com/wp-content/fonts/roboto/KFOlCnqEu92Fr1MmSU5fABc-AMP6lbBP.woff	(from https://absoftindia.com/?action=kirki-styles&ver=3.1.3)
